id,url,description,title,overview,items,amenities
1731882201065448000,https://fr.airbnb.com/rooms/1731882201065448000,Studio design | Vue panoramique et art - 5 min du CFC,Et si votre séjour à Casablanca devenait bien plus qu’un simple passage… une véritable expérience ?,"Logement entier : appartement - Casablanca, Maroc","['3 voyageurs', '1 chambre', '1 lit', '1\xa0salle de bain']","[{'Salle de bain': ['Sèche-cheveux', 'Produits de nettoyage', 'Shampoing', 'Savon pour le corps', 'Eau chaude', 'Gel douche']}, {'Chambre et linge': ['Lave-linge (Gratuit) dans le logement', 'Produits de base', 'Cintres', 'Linge de lit', 'Oreillers et couvertures supplémentaires', 'Stores ou rideaux occultants', 'Fer à repasser', 'Étendoir à linge', 'Espace de rangement pour les vêtements\xa0: placard']}, {'Divertissement': ['Connexion Ethernet', 'TV HD 55\xa0pouces avec Disney+, Netflix', 'Livres et de quoi lire']}, {'Famille': ['Chaise haute de type siège de table']}, {'Chauffage et climatisation': ['Climatisation centrale', 'Cheminée ou poêle (intérieur)\xa0: électrique', 'Ventilateur au plafond', 'Chauffage central']}, {'Sécurité à la maison': ['Trousse de premiers secours']}, {'Internet et bureau': ['Wifi', 'Espace de travail dédié']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Cuisinière électrique Other', 'Four Double', 'Bouilloire électrique', 'Cafetière\xa0: Nespresso', 'Verres à vin', 'Grille-pain', 'Blender', 'Table à manger', 'Café']}, {'Extérieur': ['Privé\xa0: patio ou balcon', ""Mobilier d'extérieur""]}, {'Parking et installations': ['Stationnement gratuit dans un garage sur place\xa0: 1\xa0place', 'Stationnement gratuit dans la rue', 'Ascenseur']}, {'Services': ['Arrivée autonome', 'Serrure numérique', 'Service de ménage disponible de 16:00 à 18:00, tous les jours\xa0: disponible moyennant un supplément']}]"
id,url,title,description,overview,items,amenities
1739161878352345996,https://fr.airbnb.com/rooms/1739161878352345996,Appart El Mansouria village balnéaire Al Kawtar,Ce logement paisible offre un séjour détente pour toute la famille.,"Logement entier : appartement - Mohammédia, Maroc","['5 voyageurs', '2 chambres', '4 lits', '1\xa0salle de bain']","[{'Salle de bain': ['Sèche-cheveux', 'Produits de nettoyage', 'Douche extérieure', 'Eau chaude']}, {'Chambre et linge': ['Lave-linge\xa0: dans le logement', 'Cintres', 'Linge de lit', 'Fer à repasser', 'Étendoir à linge', 'Moustiquaire', 'Espace de rangement pour les vêtements\xa0: placard et armoire']}, {'Divertissement': ['TV HD 45\xa0pouces']}, {'Famille': ['Aire de jeux extérieure']}, {'Chauffage et climatisation': ['Climatisation centrale', 'Ventilateur au plafond', 'Chauffage\xa0: système split sans évacuation']}, {'Sécurité à la maison': ['Caméras de surveillance extérieures présentes sur place', 'Détecteur de fumée', 'Trousse de premiers secours']}, {'Internet et bureau': ['Wifi']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Four à micro-ondes', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Lave-vaisselle', 'Cuisinière', 'Four', 'Bouilloire électrique', 'Cafetière', 'Plaques de cuisson', 'Blender', 'Table à manger']}, {""Caractéristiques de l'emplacement"": [""Au bord de l'eau"", 'Accès à la plage', 'Accès au complexe hôtelier']}, {'Extérieur': ['Privé\xa0: patio ou balcon', 'Arrière-cour partagée', 'Espace repas en plein air']}, {'Parking et installations': ['Stationnement gratuit sur place', 'Stationnement gratuit dans la rue', 'Piscine', 'Ascenseur', 'Résidence protégée']}, {'Services': ['Séjours longue durée autorisés']}]"
id,url,description,title,overview,items,amenities
1547353197052687005,https://fr.airbnb.com/rooms/1547353197052687005,"Appartement lumineux et moderne, parfait pour couples, familles ou petits groupes (jusqu’à 4 personnes). Profitez de 2 chambres, 2 salles de bain et d’un séjour spacieux ouvert sur une grande terrasse avec vue panoramique, idéale pour se détendre. Emplacement premium au cœur de Casablanca, à deux pas de la Marina, de la Médina et de la Mosquée Hassan II. Confort, calme et expérience unique garantis.",Terrasse élégante et vue – Casa Port,"Logement entier : appartement - Casablanca, Maroc","['4 voyageurs', '2 chambres', '2 lits', '2\xa0salles de bain']","[{'Vues panoramiques': ['Vue sur le jardin']}, {'Salle de bain': ['Sèche-cheveux', 'Shampoing', 'Savon pour le corps', 'Gel douche']}, {'Chambre et linge': ['Lave-linge (Gratuit) dans le bâtiment', ""Sèche-linge\xa0: dans l'immeuble"", 'Cintres', 'Linge de lit', 'Oreillers et couvertures supplémentaires', 'Stores ou rideaux occultants', 'Fer à repasser', 'Étendoir à linge', 'Espace de rangement pour les vêtements\xa0: placard']}, {'Divertissement': ['Télévision', 'Appareils de fitness']}, {'Chauffage et climatisation': ['Climatisation', 'Chauffage central']}, {'Sécurité à la maison': ['Caméras de surveillance extérieures présentes sur place', 'Trousse de premiers secours']}, {'Internet et bureau': ['Wifi', 'Espace de travail dédié']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur Teka', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Cuisinière électrique Teka', 'Four Teka', 'Bouilloire électrique', 'Cafetière\xa0: Nespresso', 'Verres à vin', 'Grille-pain', 'Table à manger']}, {'Extérieur': [""Mobilier d'extérieur""]}, {'Parking et installations': ['Stationnement gratuit sur place', 'Ascenseur', 'Stationnement payant dans un garage non résidentiel']}, {'Services': ['Dépôt de bagages autorisé', 'Arrivée autonome', ""Personnel de l'immeuble""]}]"
id,url,title,description,overview,items,amenities
1739931995536978911,https://fr.airbnb.com/rooms/1739931995536978911,Vue Panoramique | Balcon | Fibre Optique | Parking,"Laissez-vous séduire par ce studio neuf et baigné de lumière naturelle. Aménagé avec goût dans des nuances élégantes et apaisantes, il offre un cadre de vie haut de gamme : balcon privatif avec vue dégagée sans vis-à-vis, climatisation centralisée et fibre optique ultra-rapide.<br />Situé dans un immeuble neuf et sécurisé, vous êtes au pied de toutes les commodités (supermarchés, restaurants) et à 5 min à pied de la Gare Oasis (accès direct Aéroport, Tramway, CFC et Maârif).","Logement entier : appartement - Casablanca, Maroc","['2 voyageurs', '1 chambre', '1 lit', '1,5\xa0salles de bain']","[{'Vues panoramiques': ['Vue panoramique sur la ville']}, {'Salle de bain': ['Sèche-cheveux', 'Produits de nettoyage', 'Shampoing', 'Savon pour le corps', 'Eau chaude', 'Gel douche']}, {'Chambre et linge': ['Lave-linge', 'Produits de base', 'Cintres', 'Linge de lit', 'Oreillers et couvertures supplémentaires', 'Stores ou rideaux occultants', 'Fer à repasser', 'Étendoir à linge', 'Espace de rangement pour les vêtements\xa0: placard']}, {'Divertissement': ['Télévision']}, {'Chauffage et climatisation': ['Climatisation', 'Chauffage central']}, {'Internet et bureau': ['Wifi', 'Espace de travail dédié']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Cuisinière', 'Four double en acier inoxydable', 'Bouilloire électrique', 'Cafetière', 'Verres à vin', 'Grille-pain', 'Plaques de cuisson', 'Blender', 'Table à manger', 'Café']}, {'Extérieur': [""Mobilier d'extérieur""]}, {'Parking et installations': ['Stationnement gratuit sur place', 'Ascenseur']}, {'Services': ['Animaux acceptés', 'Arrivée autonome', 'Serrure connectée']}]"
id,url,title,description,overview,items,amenities
1652384058622988649,https://fr.airbnb.com/rooms/1652384058622988649,1 chambre élégante • CFC • Parking + Wifi rapide + Salle de sport | MS STAYS,"Passez un excellent séjour à Casablanca dans ce studio élégant et lumineux avec vue dégagée, parking et Wi-Fi rapide dans le centre financier de Casablanca. Idéal pour les séjours d'affaires, les voyageurs en solo ou les couples. Profitez d'un espace bien conçu avec de la lumière naturelle, une literie haut de gamme, une kitchenette entièrement équipée et une télévision connectée avec Netflix. Accès à la salle de sport sur le toit inclus. Emplacement privilégié à proximité des centres d'affaires, des cafés et des routes principales. Géré par MS STAYS avec une arrivée sans souci, un nettoyage de qualité hôtelière, une connexion Wi-Fi rapide et un pack de bienvenue contenant de l'eau, du café, du thé et des friandises.","Logement entier : hébergement - Casablanca, Maroc","['3 voyageurs', '1 chambre', '1 lit', '1\xa0salle de bain']","[{'Salle de bain': ['Sèche-cheveux', 'Produits de nettoyage', 'Shampoing', 'Savon pour le corps', 'Eau chaude', 'Gel douche']}, {'Chambre et linge': ['Produits de base', 'Cintres', 'Linge de lit', 'Oreillers et couvertures supplémentaires', 'Fer à repasser', 'Étendoir à linge', 'Espace de rangement pour les vêtements']}, {'Divertissement': ['Connexion Ethernet', 'Télévision', 'Appareils de fitness']}, {'Famille': ['Grilles de fenêtre']}, {'Chauffage et climatisation': ['Climatisation', 'Chauffage central']}, {'Sécurité à la maison': ['Détecteur de fumée']}, {'Internet et bureau': ['Wifi', 'Espace de travail dédié']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Four à micro-ondes', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Cuisinière Other', 'Bouilloire électrique', 'Cafetière', 'Verres à vin', 'Grille-pain', 'Table à manger', 'Café']}, {""Caractéristiques de l'emplacement"": ['Laverie automatique à proximité']}, {'Parking et installations': ['Stationnement gratuit sur place', 'Ascenseur', 'Salle de sport dans le bâtiment']}, {'Services': ['Dépôt de bagages autorisé', 'Séjours longue durée autorisés', 'Arrivée autonome', ""Personnel de l'immeuble"", 'Service de ménage\xa0: disponible moyennant un supplément']}]"
id,url,title,description,overview,items,amenities
1701133927259899184,https://fr.airbnb.com/rooms/1701133927259899184,"Casablanca|Vue Mer&Port 
Fibre/Netflix/Parking/PS5","Appartement meublé situé dans le quartier de Belvédère, à Casablanca, au 6e étage, dans une résidence sécurisée et calme , avec deux ascenseurs. Vue sur la mer, avec une splendide vue sur les bateaux et le port. L’appartement dispose de deux chambres, deux salles de bain, quatre placards, et une PlayStation 5.","Logement entier : appartement en résidence - Casablanca, Maroc","['6 voyageurs', '2 chambres', '3 lits', '2\xa0salles de bain']","[{'Salle de bain': ['Baignoire', 'Sèche-cheveux', 'Produits de nettoyage', 'Shampoing', 'Après-shampoing Elegance', 'Savon pour le corps', 'Bidet', 'Douche extérieure', 'Eau chaude', 'Gel douche']}, {'Chambre et linge': ['Lave-linge', 'Produits de base', 'Cintres', 'Linge de lit', 'Oreillers et couvertures supplémentaires', 'Stores ou rideaux occultants', 'Fer à repasser', 'Étendoir à linge', 'Espace de rangement pour les vêtements\xa0: dressing et placard']}, {'Divertissement': ['Connexion Ethernet', 'Télévision', 'Console de jeu\xa0: PS5']}, {'Famille': ['Babyphone\xa0: toujours dans le logement', 'Barrières de sécurité pour bébé']}, {'Chauffage et climatisation': ['Climatisation', 'Chauffage central']}, {'Sécurité à la maison': ['Caméras de surveillance extérieures présentes sur place', 'Extincteur']}, {'Internet et bureau': ['Wifi', 'Espace de travail dédié']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Four à micro-ondes', 'Tout le nécessaire pour cuisiner', 'Congélateur', 'Cuisinière à gaz Other en acier inoxydable', 'Four Double', 'Compacteur de déchets', 'Table à manger']}, {'Parking et installations': ['Stationnement gratuit sur place', 'Ascenseur', 'Résidence protégée']}, {'Services': ['Logement fumeur']}]"
id,url,title,description,overview,items,amenities
1431891468565464084,https://fr.airbnb.com/rooms/1431891468565464084,Appt Lumineux Quartier Hôpitaux,"Explorez Casablanca sans contraintes ! Face à Ibn Rochd<br />Proximité directe des commodités, café et restaurants de l'avenue 2 Mars.<br />Le Tramway T1 et T4 sont à 5 minutes à pieds (station Abdelmoumen ou Anoual)<br />Le studio est lumineux et entièrement équipé:<br />*Télévision Smart.. <br />*WiFi rapide + climatisation<br />*Lit queen cosy<br />*Kitchenette full équipée<br />*linge frais, et check-in simplifié<br />Quartier résidentiel sécurisé<br />Idéal pour voyageurs solo ou couples..","Logement entier : appartement - Casablanca, Maroc","['2 voyageurs', '1 chambre', '1 lit', '1\xa0salle de bain']","[{'Salle de bain': ['Bidet', 'Eau chaude']}, {'Chambre et linge': ['Lave-linge', 'Produits de base', 'Cintres', 'Linge de lit', 'Oreillers et couvertures supplémentaires', 'Stores ou rideaux occultants', 'Espace de rangement pour les vêtements']}, {'Divertissement': ['Télévision']}, {'Chauffage et climatisation': ['Climatisation']}, {'Internet et bureau': ['Wifi']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Lave-vaisselle', 'Cuisinière', 'Four', 'Bouilloire électrique', 'Verres à vin', 'Plaques de cuisson', 'Cuiseur à riz', 'Compacteur de déchets']}, {'Parking et installations': ['Stationnement gratuit sur place']}, {'Services': ['Animaux acceptés', 'Arrivée autonome', 'Boîte à clé sécurisée']}]"
id,url,description,title,overview,items,amenities
1547824057410361602,https://fr.airbnb.com/rooms/1547824057410361602,"Commencez la journée avec un café sur une terrasse végétalisée couverte, dans un appartement 1 chambre calme à Casa Anfa–Beauséjour.<br /><br />CFC et Anfa Park sont accessibles à pied. Parking privé, fibre Orange et bureau en chambre en font une base pratique pour un séjour à deux ou un déplacement professionnel.<br /><br />La résidence propose également un coworking accessible 24h/24, une salle de sport et une buanderie commune.","Casa Anfa/CFC • 1 ch., terrasse & parking","Logement entier : appartement - Casablanca, Maroc","['2 voyageurs', '1 chambre', '1 lit', '1\xa0salle de bain']","[{'Vues panoramiques': ['Vue sur le parc']}, {'Salle de bain': ['Sèche-cheveux', 'Produits de nettoyage', 'Shampoing', 'Eau chaude', 'Gel douche']}, {'Chambre et linge': ['Lave-linge (Gratuit) dans le logement', 'Sèche-linge (Gratuit) dans le bâtiment', 'Produits de base', 'Cintres', 'Linge de lit', 'Oreillers et couvertures supplémentaires', 'Stores ou rideaux occultants', 'Fer à repasser', 'Étendoir à linge', 'Espace de rangement pour les vêtements\xa0: placard']}, {'Divertissement': ['TV HD 55\xa0pouces avec Netflix, télévision par câble haut de gamme', 'Appareils de fitness']}, {'Famille': ['Chaise haute de type siège de table payante\xa0: disponible sur demande', 'Vaisselle pour enfants']}, {'Chauffage et climatisation': ['Climatisation centrale', 'Chauffage central']}, {'Sécurité à la maison': ['Caméras de surveillance extérieures présentes sur place', 'Détecteur de fumée', 'Extincteur', 'Trousse de premiers secours']}, {'Internet et bureau': ['Wifi rapide (99\xa0Mbit/s)', 'Espace de travail dédié']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur SAMSUNG', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Cuisinière électrique Teka', 'Four Double', 'Bouilloire électrique', 'Cafetière\xa0: Nespresso', 'Verres à vin', 'Grille-pain', 'Blender', 'Table à manger']}, {""Caractéristiques de l'emplacement"": ['Entrée privée']}, {'Extérieur': ['Privé\xa0: patio ou balcon', ""Mobilier d'extérieur"", 'Espace repas en plein air']}, {'Parking et installations': ['Stationnement gratuit dans un garage sur place\xa0: 1\xa0place', 'Ascenseur', 'Salle de sport partagée dans le bâtiment']}, {'Services': ['Dépôt de bagages autorisé', 'Logement fumeur', 'Séjours longue durée autorisés', 'Arrivée autonome', 'Serrure connectée', 'Service de ménage disponible 10\xa0heures par jour, tous les jours\xa0: disponible moyennant un supplément']}]"
id,url,description,title,overview,items,amenities
1150839927560206459,https://fr.airbnb.com/rooms/1150839927560206459,"Ce n’est pas qu’un logement, c’est une expérience. Évadez-vous au cœur vibrant de Casablanca ! Découvrez votre havre urbain dans cet appartement moderne et central. Idéal pour couples, familles ou petits groupes (jusqu’à 5), vous êtes parfaitement placé pour explorer les sites emblématiques tout en profitant du confort moderne et d’équipements uniques.",Suite Cinéma | Vue Mosquée | Casa Port | Marina ML,"Logement entier : appartement - Casablanca, Maroc","['4 voyageurs', '2 chambres', '2 lits', '2\xa0salles de bain']","[{'Vues panoramiques': ['Vue sur le port', 'Vue sur le jardin', 'Vue panoramique sur la ville', 'Vue sur le parc']}, {'Salle de bain': ['Sèche-cheveux', 'Produits de nettoyage', 'Shampoing', 'Après-shampoing', 'Savon pour le corps', 'Bidet', 'Eau chaude', 'Gel douche']}, {'Chambre et linge': ['Lave-linge', 'Sèche-linge (Gratuit) dans le bâtiment', 'Cintres', 'Linge de lit', 'Oreillers et couvertures supplémentaires', 'Stores ou rideaux occultants', 'Fer à repasser', 'Étendoir à linge', 'Espace de rangement pour les vêtements\xa0: armoire']}, {'Divertissement': ['Connexion Ethernet', 'TV HD 43\xa0pouces avec Netflix, Chromecast', 'Système audio', ""Appareils de fitness\xa0: poids et haltères, vélo d'appartement, tapis de course, banc de musculation"", 'Cinéma', 'Jeux géants']}, {'Famille': ['Chaise haute pliable ou transformable\xa0: disponible sur demande', 'Grilles de fenêtre', 'Jeux de société']}, {'Chauffage et climatisation': ['Climatisation centrale', 'Chauffage central']}, {'Sécurité à la maison': ['Caméras de surveillance extérieures présentes sur place', 'Détecteur de fumée', 'Détecteur de monoxyde de carbone']}, {'Internet et bureau': ['Wifi', 'Espace de travail dédié']}, {'Cuisine et salle à manger': ['Cuisine', 'Réfrigérateur Zanussi', 'Four à micro-ondes', 'Tout le nécessaire pour cuisiner', 'Vaisselle et couverts', 'Congélateur', 'Cuisinière', 'Four double TEKA en acier inoxydable', 'Bouilloire électrique', 'Cafetière\xa0: Nespresso', 'Verres à vin', 'Plaques de cuisson', 'Blender', 'Compacteur de déchets', 'Table à manger', 'Café']}, {""Caractéristiques de l'emplacement"": ['Entrée privée', 'Laverie automatique à proximité']}, {'Extérieur': ['Privé\xa0: patio ou balcon', ""Mobilier d'extérieur"", 'Espace repas en plein air']}, {'Parking et installations': ['Stationnement gratuit dans la rue', 'Ascenseur', 'Salle de sport partagée dans le bâtiment', ""Stationnement payant à l'extérieur du logement""]}, {'Services': ['Animaux acceptés', 'Dépôt de bagages autorisé', 'Séjours longue durée autorisés', 'Arrivée autonome', 'Serrure numérique', 'Service de ménage disponible de 09:00 à 15:00, tous les jours\xa0: disponible moyennant un supplément']}]"
